date,time,symbol,base,side,leverage,margin_mode,entry_price,exit_price,exit_price_type,roi_pct,pnl_usd,position_size,margin_usd,stop_loss,take_profits,liquidation_price,status,platform,image_type,trade_notes,message,image_file,confidence,discord_link
2026-06-09,13:54:22,BTCUSDT,BTC,short,250,,,,,158.99,,,,,,,closed,MEXC,pnl_share_card,Card reads 'Close Short | 250X' (closed position card). No prices in the crop.,"Closing BTC in small profits @ 62.6k, keeps missing DCA and keeps coming back to entry.

4th win a row on BTC though 

@Paladin Notify",135_2026-06-09_135422_Screenshot_20260609-155306.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1513858795388796938
2026-06-10,15:34:11,BTCUSDT,BTC,long,150,,,,,122.2,,,,,,,open,MEXC,pnl_share_card,"Card reads 'Long | 150x' (no 'Close' prefix, position still open at +122.20%). No prices in the crop. Per the message the first TP is at 62460; the later card (image 139) shows the close average and the message there says the long was from 61.1k.","Pump it boys, first TP @ 62460",137_2026-06-10_153411_Screenshot_20260610-173325.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1514246300990705724
2026-06-10,16:50:44,BTCUSDT,BTC,long,150,,,,,290.59,,,,,,,open,MEXC,pnl_share_card,"Same BTCUSDT 'Long | 150x' card about 75 minutes after image 137, now +290.59%. Still no 'Close' prefix; per the message TP1 was hit and the majority is still held for 63k+.","TP1 hit on BTC, saving majority for 63k+

@Paladin Notify",138_2026-06-10_165044_Screenshot_20260610-185007.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1514265566007787582
2026-06-10,19:03:48,BTCUSDT,BTC,long,,,,62668.4,close,,,,,,,,closed,MEXC,pnl_share_card,"Only the single line 'Avg Close Price $62,668.4' of a closed-position card is visible. Symbol and side are not in the crop and are taken from the accompanying message (BTC long from 61.1k closed 25% at 62460 and 75% at 62700); this card is the follow-up to the 150x long in images 137/138.","Took 25% at 62460 75% remaining 62700, long was from 61.1k

Will look to short around 63.2-64k now",139_2026-06-10_190348_Screenshot_20260610-2102042.png,medium,https://discord.com/channels/1042855255089623100/1501271173588193290/1514299054660780142
2026-06-11,03:12:20,ALLOUSDT,ALLO,short,100,,,,,1037.04,,,,,,,open,MEXC,pnl_share_card,"Card reads 'Short | 100X' with +1,037.04% (no 'Close' prefix, still open per the message 'Holding this'). No prices in the crop. Message targets a drop to 0.33-0.36 at least.","Holding this, moved 1.5R for me, probably 3-6 RR for the ones with better entry, let's hope it drops to 0.33-0.36 at least",140_2026-06-11_031220_Screenshot_20260611-051129.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1514421997587922964
2026-06-11,07:01:21,INJUSDT,INJ,long,75,,,,,216.11,,,,,,,open,Blofin,pnl_share_card,"Tight crop of a Blofin-style share card: 'INJUSDT Perp', green 'Buy 75X', '+216.11%'. The entry/mark price lines are cropped out. Status 'open' per the message (took 25% at 5.3, SL not moved yet, rest still held).","INJ moved 1R after filling but was too quick TP TP, I took 25% at 5.3 but didn't move any SL yet

@Paladin Notify",141_2026-06-11_070121_Screenshot_20260611-090010.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1514479630168490055
2026-06-11,11:37:06,INJUSDT,INJ,long,75,,,,,216.11,,,,,,,closed,Blofin,pnl_share_card,"Byte-identical re-post of the image 141 crop ('INJUSDT Perp', 'Buy 75X', '+216.11%'), so the +216.11% is the earlier snapshot, not the ROI at the full close. Status 'closed' per the message only (closing INJ fully at 5.28 after the DCA filled).","Closing INJ fully here @ 5.28, it's lagging now + DCA is filled so I'm happy with profits 

@Paladin Notify",142_2026-06-11_113706_Screenshot_20260611-090010.png,medium,https://discord.com/channels/1042855255089623100/1501271173588193290/1514549024332578850
2026-06-11,11:40:04,BTCUSDT,BTC,long,250,,,,,315.35,,,,,,,closed,MEXC,pnl_share_card,"Card is headed 'Closed PNL'; only pair, side, leverage and ROI are inside the crop. Small sparkline on the right with a green 'B' marker at a trough and a red 'S' marker near the top of the line at the right end, i.e. bought the low and sold near the high of the move. Exchange template is the MEXC-style one (no logo in crop).","And I TPed on BTC almost @ 63k (62946), DCA missed by 50$ so I'm just taking it here.

7/7 wins on BTC 

@Paladin Notify",143_2026-06-11_114004_Screenshot_20260611-133813.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1514549772264935495
2026-06-11,11:41:33,BTCUSDT,BTC,long,150,,,,,245.5,,,,,,,unknown,MEXC,pnl_share_card,"Only pair, side, leverage ('150x', lowercase x) and ROI are in the crop; no entry/close/mark price and no open/closed label.",,144_2026-06-11_114133_Screenshot_20260611-134111.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1514550145273040969
2026-06-11,11:55:51,ALLOUSDT,ALLO,short,100,,,,,762.19,,,,,,,open,MEXC,pnl_share_card,"Cropped card: no entry/mark/close price or status label visible. The accompanying message says he was still holding ALLO, targeting a full 2R+ take-profit or a stop loss, so the position was open when posted. MEXC-style template (no logo in crop).","I hope someone's still holding ALLO with me, 2R+ full or a SL.",145_2026-06-11_115551_Screenshot_20260611-135528.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1514553744803496068
2026-06-11,20:54:33,SOLUSDT,SOL,long,125,,63.3,66.97,mark,726.09,,,,,,,open,Blofin,pnl_share_card,"Blofin 'WOW War of Whales 2026' share card of an open position ('Buy 125X', Mark Price shown). Referral Code DwquXN, card time 06-11 22:51:18, QR code bottom right. Entry displayed as 63.30.","SOL up 1.5R, can take a small TP, already SL at entry, will fully exit at 68

@Paladin Notify",146_2026-06-11_205433_blofin_1781200278181.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1514689313202241567
2026-06-11,22:38:19,BTCUSDT,BTC,long,250,,,,,363.9,,,,,,,closed,MEXC,pnl_share_card,Label 'Close Long | 250X' (closed position). ROI shown with one decimal (+363.9%). No prices in the crop. MEXC-style template (no logo in crop).,"Fully closed BTC here at 63.8k, going to sleep, if you want to keep it, 25% here and remaining 50% @ 64-64.2k

@Paladin Notify",147_2026-06-11_223819_Screenshot_20260612-003632.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1514715424808501520
2026-06-11,22:42:56,BTCUSDT,BTC,long,250,,,,,363.9,,,,,,,closed,MEXC,pnl_share_card,"Byte-identical re-post of the card posted at 22:38 (file 147): 'Close Long | 250X', +363.9%. No prices in the crop. MEXC-style template (no logo in crop).","All from today, GG's!
Made 3.2R today, that's realized without any partials, I don't take partials!",148_2026-06-11_224256_Screenshot_20260612-003632.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1514716586450358364
2026-06-11,22:42:56,SOLUSDT,SOL,long,125,,63.3,67.24,close,778.04,,,,,,,closed,Blofin,pnl_share_card,"Blofin 'WOW War of Whales 2026' share card of the closed SOL long ('Buy 125X', Close Price shown). Same entry (63.30) as the open-position card posted at 20:54 (file 146); closed at 67.24 instead of the 68 target mentioned earlier. Referral Code DwquXN, card time 06-11 23:16:35, QR code bottom right.","All from today, GG's!
Made 3.2R today, that's realized without any partials, I don't take partials!",149_2026-06-11_224256_blofin_1781201795709.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1514716586450358364
2026-06-11,22:42:56,ALLOUSDT,ALLO,short,100,,,,,762.19,,,,,,,unknown,MEXC,pnl_share_card,"Byte-identical re-post of the 11:55 screenshot (file 145). The +762.19% is the ROI at the time of the original screenshot (while the short was still open), not necessarily the final realized ROI; the recap message says the day's results were realized. No prices or status label in the crop. MEXC-style template (no logo in crop).","All from today, GG's!
Made 3.2R today, that's realized without any partials, I don't take partials!",150_2026-06-11_224256_Screenshot_20260611-135528.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1514716586450358364
2026-06-11,22:42:56,INJUSDT,INJ,long,75,,,,,216.11,,,,,,,unknown,Blofin,pnl_share_card,"Tiny crop of a Blofin-style card ('INJUSDT Perp', 'Buy 75X' in Blofin teal). No entry/close/mark price or status label visible. Original screenshot was taken at 09:00 on 06-11 (phone time) and re-used in the evening recap.","All from today, GG's!
Made 3.2R today, that's realized without any partials, I don't take partials!",151_2026-06-11_224256_Screenshot_20260611-0900102.png,medium,https://discord.com/channels/1042855255089623100/1501271173588193290/1514716586450358364
2026-06-12,18:30:03,BTCUSDT,BTC,long,250,,,,,305.06,,,,,,,closed,MEXC,pnl_share_card,Label 'Close Long | 250X' (closed position). No prices in the crop. MEXC-style template (no logo in crop).,Remaining at 64900 if you're holding!,152_2026-06-12_183003_Screenshot_20260612-202753.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1515015334112006316
2026-06-12,21:06:29,BTCUSDT,BTC,long,150,,,,,225.07,,,,,,,unknown,Blofin,pnl_share_card,"BloFin logo visible top-left. 'Buy 150X'. No entry/close/mark price or status label in the crop. Posted as one of the cards backing the '10 win streak on BTC scalps' claim (screenshot taken 23:05:34 phone time, seconds apart from files 154-155).","And for your information, we have a 10 win streak on BTC scalps :Meme1HappySunglass: 

@Paladin Notify",153_2026-06-12_210629_Screenshot_20260612-230534.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1515054704759935096
2026-06-12,21:06:29,BTCUSDT,BTC,long,150,,,,,281.65,,,,,,,unknown,Blofin,pnl_share_card,BloFin logo visible top-left. 'Buy 150X'. No entry/close/mark price or status label in the crop. Posted as one of the cards backing the '10 win streak on BTC scalps' claim (screenshot taken 23:05:19 phone time).,"And for your information, we have a 10 win streak on BTC scalps :Meme1HappySunglass: 

@Paladin Notify",154_2026-06-12_210629_Screenshot_20260612-230519.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1515054704759935096
2026-06-12,21:06:29,BTCUSDT,BTC,long,150,,,,,219.32,,,,,,,unknown,Blofin,pnl_share_card,BloFin logo visible top-left. 'Buy 150X'. No entry/close/mark price or status label in the crop. Posted as one of the cards backing the '10 win streak on BTC scalps' claim (screenshot taken 23:04:59 phone time).,"And for your information, we have a 10 win streak on BTC scalps :Meme1HappySunglass: 

@Paladin Notify",155_2026-06-12_210629_Screenshot_20260612-230459.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1515054704759935096
2026-06-12,21:06:29,BTCUSDT,BTC,long,250,,63477.6,64252.2,close,280.95,,,,,,,closed,MEXC,pnl_share_card,"Closed-trade card showing 'Avg Entry Price $63,477.6' and 'Avg Close Price $64,252.2'. Sparkline: 'B' marker at the start, price rallied, chopped, dipped below the entry level, then rallied sharply to the 'S' marker at the top right, i.e. held through a drawdown and closed near the high. MEXC-style template (no logo in crop).","And for your information, we have a 10 win streak on BTC scalps :Meme1HappySunglass: 

@Paladin Notify",156_2026-06-12_210629_Screenshot_20260612-230322.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1515054704759935096
2026-06-12,21:06:29,BTCUSDT,BTC,long,250,,62805,63582.5,close,284.66,,,,,,,closed,MEXC,pnl_share_card,"Closed-trade card showing 'Avg Entry Price $62,805' and 'Avg Close Price $63,582.5'. Sparkline: 'B' marker at the start, price chopped and dropped below entry, then rallied strongly, pulled back slightly and closed at the 'S' marker near the high. MEXC-style template (no logo in crop).","And for your information, we have a 10 win streak on BTC scalps :Meme1HappySunglass: 

@Paladin Notify",157_2026-06-12_210629_Screenshot_20260612-230302.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1515054704759935096
2026-06-12,21:06:29,BTCUSDT,BTC,long,250,,62141.4,62668.4,close,197.68,,,,,,,closed,MEXC,pnl_share_card,"Closed-trade card with badge 'Low-fee saved you: 3.4362 USDT' (fee saving, not PnL). 'Avg Entry Price $62,141.4', 'Avg Close Price $62,668.4'. Sparkline: 'B' marker at the top-left, price dropped sharply well below entry, recovered partially, chopped, then rallied to the 'S' marker at roughly the entry level's height on the right. MEXC-style template (no logo in crop).","And for your information, we have a 10 win streak on BTC scalps :Meme1HappySunglass: 

@Paladin Notify",158_2026-06-12_210629_Screenshot_20260612-230231.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1515054704759935096
2026-06-12,21:06:29,BTCUSDT,BTC,short,250,,63068,62699.6,close,135.5,,,,,,,closed,MEXC,pnl_share_card,"Closed SHORT card (the only short in the set) with badge 'Low-fee saved you: 2.0986 USDT'. 'Avg Entry Price $63,068', 'Avg Close Price $62,699.6'. Sparkline: 'B' (entry) marker mid-left, price first rallied well above the entry (against the short), then fell below it, bounced, and fell again to the 'S' (close) marker at the lower right. MEXC-style template (no logo in crop).","And for your information, we have a 10 win streak on BTC scalps :Meme1HappySunglass: 

@Paladin Notify",159_2026-06-12_210629_Screenshot_20260612-230213.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1515054704759935096
2026-06-12,21:06:29,BTCUSDT,BTC,long,250,,62314.4,63552.2,close,463.21,,,,,,,closed,MEXC,pnl_share_card,"Closed-trade card, the largest ROI of the set. 'Avg Entry Price $62,314.4', 'Avg Close Price $63,552.2'. Sparkline: 'B' marker at the top-left, price fell steeply far below entry, chopped sideways, then rallied, dipped, and closed at the 'S' marker at the top right. MEXC-style template (no logo in crop).","And for your information, we have a 10 win streak on BTC scalps :Meme1HappySunglass: 

@Paladin Notify",160_2026-06-12_210629_Screenshot_20260612-230155.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1515054704759935096
2026-06-12,21:06:29,BTCUSDT,BTC,long,250,,63094.1,64082.2,close,363.26,,,,,,,closed,MEXC,pnl_share_card,"Closed-trade card. 'Avg Entry Price $63,094.1', 'Avg Close Price $64,082.2'. Sparkline: 'B' marker mid-left, price dipped below entry, then trended up in steps to a peak, pulled back and closed at the 'S' marker slightly below the peak. Same trade as file 162 (identical numbers, separate screenshot). MEXC-style template (no logo in crop).","And for your information, we have a 10 win streak on BTC scalps :Meme1HappySunglass: 

@Paladin Notify",161_2026-06-12_210629_Screenshot_20260612-230127.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1515054704759935096
2026-06-12,21:06:29,BTCUSDT,BTC,long,250,,63094.1,64082.2,close,363.26,,,,,,,closed,MEXC,pnl_share_card,"Closed-trade card with exactly the same values as file 161 (+363.26%, avg entry $63,094.1, avg close $64,082.2) — a second, slightly different screenshot of the same trade. Sparkline: 'B' mid-left, dip below entry, stepped rally to a peak, pullback, 'S' just below the peak. MEXC-style template (no logo in crop).","And for your information, we have a 10 win streak on BTC scalps :Meme1HappySunglass: 

@Paladin Notify",162_2026-06-12_210629_Screenshot_20260612-230036.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1515054704759935096
2026-06-13,16:14:38,BTCUSDT,BTC,long,250,,,,,228.9,,,,,,,closed,MEXC,pnl_share_card,Card header reads 'Close Long | 250X' (closed-position card). Entry and close prices are cropped out of the screenshot.,"BTC almost at TP 40% closed here (64.2k) remaining @ 64.5k

@Paladin Notify",163_2026-06-13_161438_Screenshot_20260613-181331.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1515343642909347971
2026-06-15,00:29:25,BTCUSDT,BTC,long,250,,63094.1,,,363.26,,,,,,,open,MEXC,pnl_share_card,"Header reads 'Long | 250X' (not 'Close Long'), which on this template indicates a still-open position. Avg Entry Price $63,094.1. Sparkline shows a green 'B' marker near the start and a red 'S' marker at the end of the line. The line below 'Avg Entry Price' (close/fair price) is cut off.",,164_2026-06-15_002925_Screenshot_20260615-022855.png,medium,https://discord.com/channels/1042855255089623100/1501271173588193290/1515830549816807464
2026-06-15,00:29:37,OIL(WTI)USDT,OIL(WTI),short,100,,,,,450.98,,,,,,,closed,MEXC,pnl_share_card,Card header reads 'Close Short | 100X' (closed-position card). Entry and close prices cropped out. Symbol written as OIL(WTI)USDT Perpetual on the card (WTI crude oil perpetual).,,165_2026-06-15_002937_Screenshot_20260615-022623.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1515830600559493281
2026-06-15,00:48:17,LTCUSDT,LTC,long,,,,,,,,,,,45-46 (by tomorrow if we get a pump); 48 (in coming days if deal is done),,planned,Discord,discord_message_screenshot,"Symbol is NOT visible in the image; the accompanying Discord message says this was his advice to Allan about longing LTC. Text: 'struggling around daily resistance but I think you can see 45-46 by tomorrow if we get a pump, 48 in coming days, if deal is done. Struggling rn but I would try a long, 4h' (4h timeframe). Catalyst: expected peace-deal signing in Geneva, '80% chances happens this Sunday'.","Yesterday @Allan asked if he should long LTC, I mentioned go for it, we are gonna get a news and break it's resistance",167_2026-06-15_004817_Screenshot_20260615-024522.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1515835294291722241
2026-06-15,14:36:32,PYTHUSDT,PYTH,long,75,,0.0391,0.04062,close,292.53,,,,,,,closed,Blofin,pnl_share_card,"Blofin 'WOW War of Whales 2026' card: PYTHUSDT Perp, Buy 75X. Entry Price 0.03910, Close Price 0.04062. Referral Code DwquXN.",Closed PYTH publicly just to see it flying 🤡,168_2026-06-15_143632_blofin_1781523356757.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1516043732485669025
2026-06-16,00:12:39,RENDERUSDT,RENDER,long,90,,1.761,1.779,close,91.99,,,,,,,closed,Blofin,pnl_share_card,"Blofin 'WOW War of Whales 2026' card: RENDERUSDT Perp, Buy 90X. Entry Price 1.761, Close Price 1.779. Referral Code DwquXN.","Guys I close RENDER, we went at 1R but really thought this could pump but AI coins lagged today, sorry for the round trip but better than hitting BE

XMR is doing great will TP around 390-400$

I added a bit more margin to BTC, I think we can get at least 65k region",170_2026-06-16_001239_blofin_1781557851066.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1516188718443004045
2026-06-16,17:36:35,BTCUSDT,BTC,short,250,,,,,160.49,,,,,,,closed,MEXC,pnl_share_card,"Card header reads 'Close Short | 250X' (closed-position card). Entry and close prices cropped out. His post says TP hit for 0.5R and that after adding, his average entry was 66.2k.","Guys TP hit, 0.5R, added earlier so avg was 66.2k

@Paladin Notify",171_2026-06-16_173635_Screenshot_20260616-193547.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1516451433116078161
2026-06-16,17:54:03,BTCUSDT,BTC,short,150,,67119.9,65634.5,close,331.94,,,,,,,closed,Blofin,pnl_share_card,"Blofin 'WOW War of Whales 2026' card: BTCUSDT Perp, Sell 150X. Entry Price 67,119.9, Close Price 65,634.5. Referral Code DwquXN.","Had a sniper entry on my other exchange but nonetheless we exit with decent profits

12/12 BTC wins this month.",172_2026-06-16_175403_blofin_1781620833425.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1516455826758303744
2026-06-16,18:10:38,HYPEUSDT,HYPE,long,,,60,,,21.66,,,,,,,open,Discord,discord_message_screenshot,"Spot holding, not a leveraged trade: embedded share card shows 'HYPE +21.66% Avg. Buy Price $60' (exchange of the card not branded). Accompanying post gives targets: short-term 83-84, then 90-100 'very soon'; advises adding on every $10 drop.","Apart from this one coin I recommend buying in spot is HYPE, I'm holding since 60, just add some on every 10$ drop

Some people asked in my DMs about spot recommendations I mentioned, especially to @Sal Trades  one of the guys I advised to get HYPE when it was 60

Really thinks this goes 90-100 very soon and next short term target would be 83-84

@Paladin Notify",174_2026-06-16_181038_Screenshot_20260616-200836.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1516459999537139743
2026-06-16,22:54:59,PORTALUSDT,PORTAL,short,10,,0.01631,0.01515,mark,71.28,,,,,,,open,Blofin,pnl_share_card,"Blofin 'WOW War of Whales 2026' card: PORTALUSDT Perp, Sell 10X. Entry Price 0.01631, Mark Price 0.01515 (position still open). Referral Code DwquXN. Per his post: 0.8R up, taking 50% here and moving SL to break-even.","0.8R up, 50% here, SL to BE

@Paladin Notify",175_2026-06-16_225459_blofin_1781639630846.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1516531559526568116
2026-06-17,04:40:49,WLDUSDT,WLD,long,75,,0.6545,0.7079,mark,611.46,,,,,,,open,Blofin,pnl_share_card,"BloFin-branded (green astronaut template) share card: WLDUSDT Perp, Buy 75X. Entry Price 0.6545, Mark Price 0.7079 (position still open). Referral Code DwquXN. Post says 'Up 0.6R, send it higher!'.","Up 0.6R, send it higher!",176_2026-06-17_044049_blofin_1781660427127.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1516618591380836454
2026-06-17,16:16:29,TAOUSDT,TAO,long,100,,249.66,256.05,mark,256.08,,,,,,,open,Blofin,pnl_share_card,"Blofin 'WOW War of Whales 2026' card: TAOUSDT Perp, Buy 100X. Entry Price 249.66, Mark Price 256.05 (position still open). Referral Code DwquXN.","Wanted to post this but it went so fast couldn't, sniped it though.",177_2026-06-17_161629_blofin_1781702159751.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1516793661063696404
2026-06-17,16:53:16,BTCUSDT,BTC,long,150,,64736.5,65257.6,last,119.18,,,,,,,open,Binance,chart,"Binance futures position share card overlaid on the chart: 'BTCUSDT Perpetual, Long | 150x, +119.18%, Entry Price 64,736.50, Last Price 65,257.60'. Chart shows the green 'B' buy marker at the 64,525.0 swing low and the position line tagged 64,736 on the right axis; chart header Last Price 65,273.9, Mark Price 65,278.7.","Might have sniped it for now, everyone was dumping it aye? 

Though there is a chance we visit, 64s once more before higher!",178_2026-06-17_165316_IMG_20260617_185227_825.webp,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1516802919666815006
2026-06-17,19:28:07,BTCUSDT,BTC,long,,,,,,,,,,,,,open,Binance,chart,"No position card in this screenshot; only the green 'B' buy-execution marker at the 64,525.0 low of the 15m chart is visible (his BTC long, entry 64,736.50 per the other screenshots).","Sniped it, also it came back to entry exactly once as I said once back to entry than higher

@Paladin Notify",179_2026-06-17_192807_Screenshot_20260617-212705.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1516841886357262448
2026-06-17,19:29:48,BTCUSDT,BTC,long,150,,64736.5,66370.9,last,367.41,,,,,,,open,Binance,pnl_share_card,"Binance futures position share card: 'BTCUSDT Perpetual, Long | 150x, +367.41%, Entry Price 64,736.50, Last Price 66,370.90' (still open, Last Price shown). Post says up almost 1R and suggests taking 20-25% partial profit.","Up almost 1R you can take 20-25%

@Paladin Notify",180_2026-06-17_192948_Screenshot_20260617-212847.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1516842310296404090
2026-06-18,12:12:48,LABUSDT,LAB,short,,,,,,,,,,,,,planned,Discord,discord_message_screenshot,"Plan stated in the message: short LAB around 22, possibly 50% of size here and 50% at 22; expects LAB to eventually go to around $2-3 'when this dies'. Accompanying post clarifies LAB looks bullish for now (could go 20-22 again), advises longing it instead with SL 12.8-13.","Since alot of you trying to short LAB, mentioned in chat that LAB seems bullish for now, it'll probably go 20-22$ again try to short from there if you want

For now try longing it instead of shorting, SL 12.8-13",181_2026-06-18_121248_Screenshot_20260618-141035.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1517094724022964314
2026-06-18,21:24:32,LABUSDT,LAB,long,,,15.679,17.015,last,,,,,,,,open,Binance,pnl_share_card,"Only the bottom of the card is visible: 'Entry Price 15.6790000, Last Price 17.0150000' (displayed with 7 decimals). Symbol and side are NOT visible; they come from his post saying he started calling a LAB long around 14.8. Last Price label implies the position was still open.",Started mentioning a long LAB in chat when we were around 14.8 😅,182_2026-06-18_212432_Screenshot_20260618-232249.png,medium,https://discord.com/channels/1042855255089623100/1501271173588193290/1517233571499343993
2026-06-19,03:14:39,LABUSDT,LAB,long,,,15.679,18.008,last,,,,,,,,closed,unknown,pnl_share_card,Cropped card: only 'Entry Price 15.6790000 / Last Price 18.0080000' visible. Symbol/side taken from the same position shown in image 182 (identical 15.679 entry); message 'Out.' indicates he closed here.,Out.,183_2026-06-19_031439_Screenshot_20260619-051350.png,medium,https://discord.com/channels/1042855255089623100/1501271173588193290/1517321682618945648
2026-06-20,17:53:47,BTCUSDT,BTC,long,150,,63667.3,63923.2,mark,60.28,,,,,,,open,Blofin,pnl_share_card,"Blofin 'WOW War of Whales 2026' share card, labelled 'BTCUSDT Perp / Buy 150X'. Referral code DwquXN. Card time 06-20 19:51:52.",BTC older trade back in green,185_2026-06-20_175347_blofin_1781967116545.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1517905310298275972
2026-06-20,17:54:21,BTCUSDT,BTC,long,200,,,,,291.06,,,,,,,open,unknown,pnl_share_card,"Card header only: 'BTCUSDT | Long 200X' with +291.06%. His accompanying message says the position is running from 62.8k and that stop loss can be moved to entry, so entry was around 62.8k (not shown on the card). Status 'open' inferred from that message; the crop shows no close/mark price row.","New running from 62.8k can do SL to entry

@Paladin Notify",186_2026-06-20_175421_Screenshot_20260620-195122.png,medium,https://discord.com/channels/1042855255089623100/1501271173588193290/1517905455517794335
2026-06-20,18:38:04,BTCUSDT,BTC,long,150,,63667.3,63923.2,mark,60.28,,,,,,,open,Blofin,pnl_share_card,"Identical Blofin 'WOW War of Whales 2026' card image to the earlier post (same file, card time 06-20 19:51:52, Mark Price row so the card itself is of an open position). Re-posted with the message 'Closes fully', i.e. he is announcing that this older 150x BTC long is being closed out entirely - the card is stale illustration, not the actual close print.","Closes fully

@Paladin Notify",187_2026-06-20_183804_blofin_1781967116545.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1517916455813779637
2026-06-20,18:38:55,BTCUSDT,BTC,long,200,,,,,335.51,,,,,,,open,unknown,pnl_share_card,"Card header only: 'BTCUSDT | Long 200X' with +335.51%. Same 200x long as the earlier +291.06% card, running from ~62.8k. Message says he takes 50% off here and leaves 50% for 65-66k. Status 'open' inferred (partial take-profit); no price rows visible on the crop.","50% from 62.8k position, 50% at 65-66k

@Paladin Notify",188_2026-06-20_183855_Screenshot_20260620-203821.png,medium,https://discord.com/channels/1042855255089623100/1501271173588193290/1517916670562275388
2026-06-22,05:30:05,BTCUSDT,BTC,long,150,,63044.0,64594.2,last,368.83,,,,,,,open,unknown,pnl_share_card,"Card shows 'Duration 3D 0H 45M 4S', so the long has been held ~3 days. His message says the 65k take-profit was missed by about $200 but he is still expecting it.","Glad we added at a good time, BTC doing good, 65k TP missed by 200$ but still hopeful we will get it!",189_2026-06-22_053005_Screenshot_20260622-065014.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1518442927573962883
2026-06-22,15:57:09,BTCUSDT,BTC,long,150,,63044.0,64987.9,close,462.5,,,,,65000.0,,closed,unknown,pnl_share_card,"Card shows a 'TP Price 65,000.0' row, i.e. the position was closed by a take-profit order at 65,000 that filled at 64,987.9. Same 63,044.0 entry as the previous open card. His message says he took TP, then added again for another TP.","TP hit @ 65k guys, we took TP before then added again to get another TP

@Paladin Notify",190_2026-06-22_155709_Screenshot_20260622-175503.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1518600735351242923
2026-06-24,23:10:48,BTCUSDT,BTC,long,150,,59214.3,60649.7,last,353.22,,,,,,,open,unknown,pnl_share_card,"Card header reads 'BTCUSDT Perpetual / Long | 150x'. This is the second account/app he runs alongside Blofin (Blofin card at the same time shows entry 59,595.1).","May this be the bottom, spam AMEN bros 😭🙏🏻",191_2026-06-24_231048_Screenshot_20260625-010924.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1519434644225790105
2026-06-24,23:11:06,BTCUSDT,BTC,long,150,,59595.1,60793.4,mark,301.62,,,,,,,open,Blofin,pnl_share_card,"Blofin share card ('BTCUSDT Perp / Buy 150X'), referral code DwquXN, card time 06-25 01:10:58. Posted seconds after the other-exchange card for the same BTC long bounce trade.",,192_2026-06-24_231106_blofin_1782331859704.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1519434719203168276
