time_utc,time_ms,symbol,observed_price,field,event_type,msg,note
2026-06-18T18:24:32Z,1781807072282,LABUSDT,17.015,price_ref,update,551.0,price he referenced as live/current
2026-06-18T18:24:32Z,1781807072282,LABUSDT,17.015,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-06-18T18:24:32Z,1781807072282,LABUSDT,15.679,entry_price,update,551.0,stated entry
2026-06-18T18:26:47Z,1781807207454,BTCUSDT,63700.0,entry_price,update,552.0,stated entry
2026-06-18T18:26:47Z,1781807207454,BTCUSDT,62800.0,entry_price,call,552.0,stated entry
2026-06-18T18:26:47Z,1781807207454,BTCUSDT,62800.0,price_ref,call,552.0,price he referenced as live/current
2026-06-18T18:36:31Z,1781807791958,LABUSDT,18.0,price_ref,close,553.0,price he referenced as live/current
2026-06-19T00:14:39Z,1781828079610,LABUSDT,18.008,price_ref,close,554.0,price he referenced as live/current
2026-06-19T00:14:39Z,1781828079610,LABUSDT,15.679,entry_price,close,554.0,stated entry
2026-06-19T00:14:39Z,1781828079610,LABUSDT,18.008,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-06-19T01:06:43Z,1781831203940,BTCUSDT,62800.0,entry_price,entry,555.0,stated entry
2026-06-19T01:06:43Z,1781831203940,BTCUSDT,63700.0,entry_price,update,555.0,stated entry
2026-06-19T19:56:43Z,1781899003522,BTCUSDT,62800.0,entry_price,partial_close,557.0,stated entry
2026-06-19T19:56:43Z,1781899003522,BTCUSDT,62800.0,entry_price,dca,557.0,stated entry
2026-06-20T13:11:38Z,1781961098100,REUSDT,0.75,entry_price,partial_close,559.0,stated entry
2026-06-20T14:53:47Z,1781967227292,BTCUSDT,63923.2,price_ref,update,560.0,price he referenced as live/current
2026-06-20T14:53:47Z,1781967227292,BTCUSDT,63923.2,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-06-20T14:53:47Z,1781967227292,BTCUSDT,63667.3,entry_price,update,560.0,stated entry
2026-06-20T14:54:21Z,1781967261915,BTCUSDT,62800.0,entry_price,sl_move,561.0,stated entry
2026-06-20T15:38:04Z,1781969884590,BTCUSDT,63923.2,price_ref,close,562.0,price he referenced as live/current
2026-06-20T15:38:04Z,1781969884590,BTCUSDT,63667.3,entry_price,close,562.0,stated entry
2026-06-20T15:38:04Z,1781969884590,BTCUSDT,63923.2,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-06-20T15:38:55Z,1781969935790,BTCUSDT,62800.0,entry_price,partial_close,563.0,stated entry
2026-06-20T15:38:55Z,1781969935790,BTCUSDT,62800.0,entry_price,tp_set,563.0,stated entry
2026-06-20T19:22:58Z,1781983378544,BTCUSDT,62800.0,entry_price,partial_close,564.0,stated entry
2026-06-20T19:22:58Z,1781983378544,BTCUSDT,63000.0,entry_price,dca,564.0,stated entry
2026-06-20T19:22:58Z,1781983378544,BTCUSDT,64150.0,price_ref,partial_close,564.0,price he referenced as live/current
2026-06-22T02:30:05Z,1782095405239,BTCUSDT,64594.2,price_ref,update,566.0,price he referenced as live/current
2026-06-22T02:30:05Z,1782095405239,BTCUSDT,63044.0,entry_price,update,566.0,stated entry
2026-06-22T02:30:05Z,1782095405239,BTCUSDT,64594.2,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-06-22T12:57:09Z,1782133029545,BTCUSDT,63044.0,entry_price,tp_hit,567.0,stated entry
2026-06-22T12:57:09Z,1782133029545,BTCUSDT,64987.9,price_ref,tp_hit,567.0,price he referenced as live/current
2026-06-22T16:21:41Z,1782145301257,BTCUSDT,64700.0,price_ref,plan,570.0,price he referenced as live/current
2026-06-22T16:21:41Z,1782145301257,BTCUSDT,63900.0,entry_price,plan,570.0,stated entry
2026-06-22T18:04:54Z,1782151494742,BTCUSDT,63600.0,entry_price,plan,571.0,stated entry
2026-06-22T22:30:10Z,1782167410633,BTCUSDT,63940.0,entry_price,call,572.0,stated entry
2026-06-23T14:39:50Z,1782225590305,BTCUSDT,62700.0,price_ref,dca,573.0,price he referenced as live/current
2026-06-24T13:42:34Z,1782308554200,SPCXUSDT,155.0,entry_price,plan,575.0,stated entry
2026-06-24T14:16:09Z,1782310569841,JUPUSDT,0.214,entry_price,call,576.0,stated entry
2026-06-24T14:36:22Z,1782311782674,BTCUSDT,63300.0,entry_price,update,578.0,stated entry
2026-06-24T17:34:12Z,1782322452799,BTCUSDT,59500.0,entry_price,entry,582.0,stated entry
2026-06-24T17:41:28Z,1782322888538,BTCUSDT,59400.0,entry_price,call,585.0,stated entry
2026-06-24T20:10:48Z,1782331848914,BTCUSDT,60649.7,price_ref,update,587.0,price he referenced as live/current
2026-06-24T20:10:48Z,1782331848914,BTCUSDT,59214.3,entry_price,update,587.0,stated entry
2026-06-24T20:10:48Z,1782331848914,BTCUSDT,60649.7,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-06-24T20:11:06Z,1782331866790,BTCUSDT,59595.1,entry_price,update,588.0,stated entry
2026-06-24T20:11:06Z,1782331866790,BTCUSDT,60793.4,price_ref,update,588.0,price he referenced as live/current
2026-06-24T20:11:06Z,1782331866790,BTCUSDT,60793.4,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-06-24T20:54:35Z,1782334475770,BTCUSDT,61117.2,price_ref,update,589.0,price he referenced as live/current
2026-06-24T20:54:35Z,1782334475770,BTCUSDT,59595.1,entry_price,update,589.0,stated entry
2026-06-24T20:54:35Z,1782334475770,BTCUSDT,61117.2,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-06-24T20:54:35Z,1782334475770,BTCUSDT,61117.2,price_ref,partial_close,589.0,price he referenced as live/current
2026-06-24T20:55:14Z,1782334514037,BTCUSDT,61037.6,price_ref,update,590.0,price he referenced as live/current
2026-06-24T20:55:14Z,1782334514037,BTCUSDT,61037.6,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-06-24T20:55:14Z,1782334514037,BTCUSDT,59214.3,entry_price,update,590.0,stated entry
2026-06-24T23:59:21Z,1782345561166,BTCUSDT,61117.2,price_ref,tp_set,591.0,price he referenced as live/current
2026-06-24T23:59:21Z,1782345561166,BTCUSDT,61117.2,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-06-24T23:59:21Z,1782345561166,BTCUSDT,61117.2,price_ref,close,591.0,price he referenced as live/current
2026-06-24T23:59:21Z,1782345561166,BTCUSDT,59595.1,entry_price,close,591.0,stated entry
2026-06-25T00:04:47Z,1782345887797,BTCUSDT,59214.3,entry_price,update,592.0,stated entry
2026-06-25T00:04:47Z,1782345887797,BTCUSDT,61042.1,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-06-25T00:04:47Z,1782345887797,BTCUSDT,61042.1,price_ref,update,592.0,price he referenced as live/current
2026-06-25T12:12:55Z,1782389575493,TOSHIUSDT,0.00011,entry_price,call,593.0,stated entry
2026-06-25T12:35:07Z,1782390907989,BTCUSDT,61200.0,entry_price,entry,594.0,stated entry
2026-06-25T12:35:07Z,1782390907989,BTCUSDT,60600.0,price_ref,plan,594.0,price he referenced as live/current
2026-06-25T12:39:09Z,1782391149054,BTCUSDT,61300.0,entry_price,call,595.0,stated entry
2026-06-25T13:02:26Z,1782392546368,BTCUSDT,61270.6,price_ref,breakeven,597.0,price he referenced as live/current
2026-06-25T13:02:26Z,1782392546368,BTCUSDT,61253.1,entry_price,breakeven,597.0,stated entry
2026-06-25T13:02:26Z,1782392546368,BTCUSDT,62000.0,entry_price,plan,597.0,stated entry
2026-06-25T13:05:43Z,1782392743210,BTCUSDT,60000.0,entry_price,plan,598.0,stated entry
2026-06-25T13:58:03Z,1782395883536,BTCUSDT,58200.0,entry_price,call,600.0,stated entry
2026-06-25T13:58:43Z,1782395923630,BTCUSDT,58200.0,price_ref,entry,601.0,price he referenced as live/current
2026-06-25T13:58:43Z,1782395923630,BTCUSDT,58500.0,entry_price,entry,601.0,stated entry
2026-06-25T14:10:34Z,1782396634020,BTCUSDT,58616.4,entry_price,tp_set,602.0,stated entry
2026-06-25T14:10:34Z,1782396634020,BTCUSDT,59502.9,price_ref,partial_close,602.0,price he referenced as live/current
2026-06-25T14:10:34Z,1782396634020,BTCUSDT,58616.4,entry_price,partial_close,602.0,stated entry
2026-06-25T14:10:34Z,1782396634020,BTCUSDT,59502.9,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-06-25T14:18:22Z,1782397102409,BTCUSDT,59100.0,price_ref,close,603.0,price he referenced as live/current
2026-06-25T14:37:58Z,1782398278927,BTCUSDT,60008.6,price_ref,tp_hit,605.0,price he referenced as live/current
2026-06-25T14:37:58Z,1782398278927,BTCUSDT,58305.1,entry_price,tp_hit,605.0,stated entry
2026-06-25T15:39:49Z,1782401989973,BTCUSDT,58000.0,entry_price,plan,607.0,stated entry
2026-06-25T15:39:49Z,1782401989973,BTCUSDT,62000.0,price_ref,view,607.0,price he referenced as live/current
2026-06-26T05:28:49Z,1782451729375,BTCUSDT,59800.0,entry_price,call,608.0,stated entry
2026-06-26T13:53:58Z,1782482038701,BTCUSDT,59800.0,entry_price,breakeven,609.0,stated entry
2026-06-26T13:56:14Z,1782482174944,SOLUSDT,70.3,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-06-26T13:56:14Z,1782482174944,SOLUSDT,67.55,entry_price,update,611.0,stated entry
2026-06-26T13:56:14Z,1782482174944,SOLUSDT,70.3,price_ref,update,611.0,price he referenced as live/current
2026-06-26T15:39:27Z,1782488367578,BTCUSDT,62000.0,price_ref,plan,613.0,price he referenced as live/current
2026-06-26T15:42:00Z,1782488520530,SOLUSDT,75.0,price_ref,view,614.0,price he referenced as live/current
2026-06-27T03:16:37Z,1782530197592,BEATUSDT,2.6,entry_price,call,615.0,stated entry
2026-06-27T03:20:08Z,1782530408214,BTCUSDT,60000.0,entry_price,call,616.0,stated entry
2026-06-28T13:24:41Z,1782653081593,TOSHIUSDT,0.0001297,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-06-28T13:24:41Z,1782653081593,TOSHIUSDT,0.0001297,price_ref,update,617.0,price he referenced as live/current
2026-06-28T13:24:41Z,1782653081593,TOSHIUSDT,0.0001101,entry_price,update,617.0,stated entry
2026-06-28T13:24:44Z,1782653084407,TOSHIUSDT,0.0001314,price_ref,update,618.0,price he referenced as live/current
2026-06-28T13:24:44Z,1782653084407,TOSHIUSDT,0.0001314,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-06-28T13:24:44Z,1782653084407,TOSHIUSDT,0.0001101,entry_price,update,618.0,stated entry
2026-06-28T23:53:53Z,1782690833472,BTCUSDT,59700.0,entry_price,call,620.0,stated entry
2026-06-29T02:42:18Z,1782700938893,BTCUSDT,59000.0,price_ref,update,622.0,price he referenced as live/current
2026-06-29T03:12:13Z,1782702733177,BTCUSDT,60063.9,price_ref,update,623.0,price he referenced as live/current
2026-06-29T03:12:13Z,1782702733177,BTCUSDT,59200.0,entry_price,update,623.0,stated entry
2026-06-29T03:12:13Z,1782702733177,BTCUSDT,60063.9,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-06-29T17:22:36Z,1782753756728,SOLUSDT,76.02,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-06-29T17:22:36Z,1782753756728,SOLUSDT,76.02,price_ref,update,624.0,price he referenced as live/current
2026-06-29T17:22:36Z,1782753756728,SOLUSDT,68.46,entry_price,update,624.0,stated entry
2026-06-30T13:02:13Z,1782824533672,BTCUSDT,60000.0,entry_price,tp_move,627.0,stated entry
2026-06-30T13:02:13Z,1782824533672,BTCUSDT,58300.0,entry_price,call,627.0,stated entry
2026-06-30T13:44:44Z,1782827084095,BTCUSDT,58300.0,entry_price,tp_set,629.0,stated entry
2026-06-30T13:46:29Z,1782827189530,HYPEUSDT,64.8,entry_price,call,630.0,stated entry
2026-06-30T14:22:10Z,1782829330323,BTCUSDT,59104.4,price_ref,tp_hit,631.0,price he referenced as live/current
2026-06-30T14:23:50Z,1782829430118,BTCUSDT,59300.0,price_ref,plan,633.0,price he referenced as live/current
2026-06-30T14:58:28Z,1782831508112,BTCUSDT,58400.0,entry_price,call,634.0,stated entry
2026-06-30T14:58:28Z,1782831508112,BTCUSDT,59200.0,price_ref,update,634.0,price he referenced as live/current
2026-07-01T01:48:43Z,1782870523684,BTCUSDT,58372.7,entry_price,close,635.0,stated entry
2026-07-01T01:48:43Z,1782870523684,BTCUSDT,58957.8,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-07-01T01:48:43Z,1782870523684,BTCUSDT,58957.8,price_ref,close,635.0,price he referenced as live/current
2026-07-01T01:56:00Z,1782870960884,BTCUSDT,58950.3,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-07-01T01:56:00Z,1782870960884,BTCUSDT,58372.7,entry_price,update,636.0,stated entry
2026-07-01T01:56:00Z,1782870960884,BTCUSDT,58957.8,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-07-01T01:56:00Z,1782870960884,BTCUSDT,58486.2,entry_price,update,636.0,stated entry
2026-07-01T01:56:00Z,1782870960884,BTCUSDT,58950.3,price_ref,update,636.0,price he referenced as live/current
2026-07-01T01:56:00Z,1782870960884,BTCUSDT,58957.8,price_ref,update,636.0,price he referenced as live/current
2026-07-01T01:56:25Z,1782870985048,BTCUSDT,59318.1,price_ref,close,637.0,price he referenced as live/current
2026-07-01T01:56:25Z,1782870985048,BTCUSDT,59972.9,entry_price,close,637.0,stated entry
2026-07-01T01:58:53Z,1782871133438,BTCUSDT,59200.0,price_ref,close,638.0,price he referenced as live/current
2026-07-01T01:58:53Z,1782871133438,BTCUSDT,59000.0,price_ref,close,638.0,price he referenced as live/current
2026-07-01T14:03:13Z,1782914593205,JUPUSDT,0.239,entry_price,call,640.0,stated entry
2026-07-01T14:17:49Z,1782915469356,BTCUSDT,59939.6,price_ref,close,641.0,price he referenced as live/current
2026-07-01T14:17:49Z,1782915469356,BTCUSDT,58637.9,entry_price,close,641.0,stated entry
2026-07-01T14:24:05Z,1782915845802,BEATUSDT,2.6,entry_price,close,642.0,stated entry
2026-07-01T14:24:05Z,1782915845802,BEATUSDT,4.0,price_ref,view,642.0,price he referenced as live/current
2026-07-01T15:09:03Z,1782918543578,BTCUSDT,59800.0,entry_price,call,644.0,stated entry
2026-07-01T16:01:27Z,1782921687314,BTCUSDT,60050.0,entry_price,dca,647.0,stated entry
2026-07-01T20:53:58Z,1782939238080,SOLUSDT,77.46,price_ref,update,648.0,price he referenced as live/current
2026-07-01T20:53:58Z,1782939238080,SOLUSDT,77.46,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-07-01T20:53:58Z,1782939238080,SOLUSDT,68.53,entry_price,update,648.0,stated entry
2026-07-01T22:23:16Z,1782944596976,BTCUSDT,62000.0,price_ref,view,650.0,price he referenced as live/current
2026-07-02T11:13:48Z,1782990828796,SOLUSDT,68.53,entry_price,close,651.0,stated entry
2026-07-02T11:13:48Z,1782990828796,SOLUSDT,82.0,price_ref,close,651.0,price he referenced as live/current
2026-07-02T12:19:14Z,1782994754304,ETHUSDT,1660.0,entry_price,call,652.0,stated entry
2026-07-02T12:19:14Z,1782994754304,ETHUSDT,1656.0,price_ref,call,652.0,price he referenced as live/current
2026-07-02T12:22:21Z,1782994941944,ETHUSDT,1662.0,entry_price,call,653.0,stated entry
2026-07-02T13:29:21Z,1782998961084,BTCUSDT,62000.0,price_ref,view,655.0,price he referenced as live/current
2026-07-02T13:29:43Z,1782998983374,BTCUSDT,59000.0,price_ref,view,656.0,price he referenced as live/current
2026-07-02T15:07:26Z,1783004846029,ETHUSDT,1697.0,price_ref,call,657.0,price he referenced as live/current
2026-07-02T15:07:26Z,1783004846029,ETHUSDT,1702.0,entry_price,call,657.0,stated entry
2026-07-02T23:54:22Z,1783036462539,ETHUSDT,1699.37,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-07-02T23:54:22Z,1783036462539,ETHUSDT,1702.0,entry_price,breakeven,658.0,stated entry
2026-07-02T23:54:22Z,1783036462539,ETHUSDT,1699.37,price_ref,breakeven,658.0,price he referenced as live/current
2026-07-02T23:57:25Z,1783036645023,XRPUSDT,1.086,entry_price,call,659.0,stated entry
2026-07-03T06:25:45Z,1783059945351,XRPUSDT,1.1052,price_ref,tp_set,660.0,price he referenced as live/current
2026-07-03T06:25:45Z,1783059945351,XRPUSDT,1.087,entry_price,tp_set,660.0,stated entry
2026-07-03T06:25:45Z,1783059945351,XRPUSDT,1.1052,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-07-03T18:47:02Z,1783104422764,XRPUSDT,1.087,entry_price,tp_hit,662.0,stated entry
2026-07-03T18:47:02Z,1783104422764,XRPUSDT,1.127,price_ref,tp_hit,662.0,price he referenced as live/current
2026-07-03T20:53:23Z,1783112003317,BTCUSDT,64000.0,price_ref,view,663.0,price he referenced as live/current
2026-07-04T01:13:31Z,1783127611284,ETHUSDT,1750.0,entry_price,call,664.0,stated entry
2026-07-04T11:17:28Z,1783163848148,TAOUSDT,212.4,entry_price,call,665.0,stated entry
2026-07-04T15:13:03Z,1783177983057,XRPUSDT,1.0868,entry_price,tp_hit,667.0,stated entry
2026-07-04T15:13:03Z,1783177983057,XRPUSDT,1.162,price_ref,tp_hit,667.0,price he referenced as live/current
2026-07-04T15:15:33Z,1783178133524,TAOUSDT,215.07,price_ref,tp_set,668.0,price he referenced as live/current
2026-07-04T15:15:33Z,1783178133524,TAOUSDT,212.45,entry_price,tp_set,668.0,stated entry
2026-07-04T15:15:33Z,1783178133524,TAOUSDT,215.07,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-07-04T17:36:59Z,1783186619806,TAOUSDT,218.36,price_ref,close,670.0,price he referenced as live/current
2026-07-04T17:36:59Z,1783186619806,TAOUSDT,212.45,entry_price,close,670.0,stated entry
2026-07-04T20:07:23Z,1783195643888,ZECUSDT,469.0,entry_price,call,671.0,stated entry
2026-07-04T23:20:44Z,1783207244333,ZECUSDT,462.71,price_ref,tp_set,672.0,price he referenced as live/current
2026-07-04T23:20:44Z,1783207244333,ZECUSDT,462.71,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-07-04T23:20:44Z,1783207244333,ZECUSDT,468.7,entry_price,sl_move,672.0,stated entry
2026-07-04T23:20:44Z,1783207244333,ZECUSDT,468.7,entry_price,tp_set,672.0,stated entry
2026-07-05T02:23:45Z,1783218225985,ZECUSDT,468.7,entry_price,tp_hit,673.0,stated entry
2026-07-05T02:23:45Z,1783218225985,ZECUSDT,453.04,price_ref,tp_hit,673.0,price he referenced as live/current
2026-07-05T03:38:05Z,1783222685703,JUPUSDT,0.2358,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-07-05T03:38:05Z,1783222685703,JUPUSDT,0.2358,price_ref,close,674.0,price he referenced as live/current
2026-07-05T03:38:05Z,1783222685703,JUPUSDT,0.238,entry_price,close,674.0,stated entry
2026-07-05T09:51:48Z,1783245108203,ETHUSDT,1753.36,price_ref,update,675.0,price he referenced as live/current
2026-07-05T09:51:48Z,1783245108203,ETHUSDT,1753.36,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-07-05T09:51:48Z,1783245108203,ETHUSDT,1759.84,entry_price,update,675.0,stated entry
2026-07-05T10:17:01Z,1783246621743,HYPEUSDT,68.8,entry_price,call,676.0,stated entry
2026-07-05T21:34:37Z,1783287277363,HYPEUSDT,70.796,price_ref,tp_hit,680.0,price he referenced as live/current
2026-07-05T21:34:37Z,1783287277363,HYPEUSDT,68.787,entry_price,tp_hit,680.0,stated entry
2026-07-05T21:36:12Z,1783287372996,HYPEUSDT,60.0,price_ref,view,681.0,price he referenced as live/current
2026-07-06T09:18:25Z,1783329505514,OPUSDT,0.1068,entry_price,call,682.0,stated entry
2026-07-06T09:34:58Z,1783330498652,MEUSDT,0.0644,entry_price,call,683.0,stated entry
2026-07-06T13:10:45Z,1783343445886,OPUSDT,0.1067,entry_price,tp_hit,684.0,stated entry
2026-07-06T13:10:45Z,1783343445886,OPUSDT,0.1034,price_ref,tp_hit,684.0,price he referenced as live/current
2026-07-06T13:12:02Z,1783343522273,ETHUSDT,1736.9,price_ref,update,685.0,price he referenced as live/current
2026-07-06T13:12:02Z,1783343522273,ETHUSDT,1759.84,entry_price,update,685.0,stated entry
2026-07-06T13:12:02Z,1783343522273,ETHUSDT,1736.9,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-07-06T14:25:28Z,1783347928579,XLMUSDT,0.1993,entry_price,call,688.0,stated entry
2026-07-06T22:40:58Z,1783377658548,BTCUSDT,64000.0,price_ref,view,689.0,price he referenced as live/current
2026-07-06T22:41:43Z,1783377703071,BTCUSDT,65000.0,price_ref,view,690.0,price he referenced as live/current
2026-07-07T11:33:11Z,1783423991369,XLMUSDT,0.19789,entry_price,tp_hit,692.0,stated entry
2026-07-07T11:33:11Z,1783423991369,XLMUSDT,0.19291,price_ref,tp_hit,692.0,price he referenced as live/current
2026-07-08T14:42:46Z,1783521766225,AVAXUSDT,6.42,entry_price,call,694.0,stated entry
2026-07-09T13:52:33Z,1783605153671,SOLUSDT,77.9,entry_price,call,696.0,stated entry
2026-07-09T20:35:37Z,1783629337686,BTCUSDT,63200.0,entry_price,call,697.0,stated entry
2026-07-10T02:53:30Z,1783652010571,BTCUSDT,63229.9,entry_price,tp_hit,698.0,stated entry
2026-07-10T02:53:30Z,1783652010571,BTCUSDT,63998.4,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-07-10T02:53:30Z,1783652010571,BTCUSDT,63998.4,price_ref,tp_hit,698.0,price he referenced as live/current
2026-07-10T18:10:51Z,1783707051765,GENIUSUSDT,0.359,entry_price,call,699.0,stated entry
2026-07-10T18:10:51Z,1783707051765,GENIUSUSDT,0.364,price_ref,call,699.0,price he referenced as live/current
2026-07-13T03:33:40Z,1783913620838,BTCUSDT,62800.0,entry_price,call,702.0,stated entry
2026-07-13T03:33:45Z,1783913625970,BTCUSDT,62800.0,price_ref,entry,703.0,price he referenced as live/current
2026-07-13T03:33:45Z,1783913625970,BTCUSDT,62800.0,entry_price,entry,703.0,stated entry
2026-07-14T00:27:55Z,1783988875732,EIGENUSDT,0.241,price_ref,call,704.0,price he referenced as live/current
2026-07-14T00:27:55Z,1783988875732,EIGENUSDT,0.241,entry_price,call,704.0,stated entry
2026-07-14T03:24:47Z,1783999487435,TRIAUSDT,0.009649,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-07-14T03:24:47Z,1783999487435,TRIAUSDT,0.009649,price_ref,close,707.0,price he referenced as live/current
2026-07-14T03:24:47Z,1783999487435,TRIAUSDT,0.008487,entry_price,close,707.0,stated entry
2026-07-14T04:58:58Z,1784005138181,BTCUSDT,62700.0,entry_price,update,708.0,stated entry
2026-07-14T13:12:22Z,1784034742385,BTCUSDT,63781.6,price_ref,close,709.0,price he referenced as live/current
2026-07-14T13:12:22Z,1784034742385,BTCUSDT,62775.4,entry_price,close,709.0,stated entry
2026-07-14T21:40:11Z,1784065211235,BTCUSDT,64850.0,price_ref,call,711.0,price he referenced as live/current
2026-07-14T21:40:11Z,1784065211235,BTCUSDT,64850.0,entry_price,call,711.0,stated entry
2026-07-14T21:42:23Z,1784065343575,BTCUSDT,64850.0,price_ref,update,712.0,price he referenced as live/current
2026-07-16T06:01:24Z,1784181684476,BTCUSDT,64896.8,price_ref,close,718.0,price he referenced as live/current
2026-07-16T06:01:24Z,1784181684476,BTCUSDT,64948.66,entry_price,close,718.0,stated entry
2026-07-16T06:01:24Z,1784181684476,BTCUSDT,64896.8,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-07-17T02:03:10Z,1784253790917,BTCUSDT,63469.0,entry_price,call,721.0,stated entry
2026-07-17T02:03:10Z,1784253790917,BTCUSDT,63469.0,price_ref,call,721.0,price he referenced as live/current
2026-07-17T02:04:09Z,1784253849942,BTCUSDT,63323.0,price_ref,call,722.0,price he referenced as live/current
2026-07-17T02:04:09Z,1784253849942,BTCUSDT,63323.0,entry_price,call,722.0,stated entry
2026-07-17T18:30:23Z,1784313023240,BTCUSDT,63100.0,entry_price,tp_hit,725.0,stated entry
2026-07-17T18:40:07Z,1784313607739,BTCUSDT,64100.0,price_ref,update,726.0,price he referenced as live/current
2026-07-18T12:16:28Z,1784376988547,ZECUSDT,544.0,price_ref,call,728.0,price he referenced as live/current
2026-07-18T12:16:28Z,1784376988547,ZECUSDT,544.0,entry_price,call,728.0,stated entry
2026-07-18T14:55:56Z,1784386556623,ZECUSDT,560.0,price_ref,close,729.0,price he referenced as live/current
2026-07-19T05:34:26Z,1784439266695,BTCUSDT,64900.0,price_ref,partial_close,733.0,price he referenced as live/current
2026-07-20T00:23:14Z,1784506994747,BTCUSDT,63244.7,entry_price,tp_hit,735.0,stated entry
2026-07-20T00:23:14Z,1784506994747,BTCUSDT,65024.1,price_ref,tp_hit,735.0,price he referenced as live/current
2026-07-20T00:28:37Z,1784507317346,BTCUSDT,64883.9,price_ref,view,737.0,price he referenced as live/current
2026-07-20T16:01:04Z,1784563264443,BTCUSDT,65578.6,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-07-20T16:01:04Z,1784563264443,BTCUSDT,65578.6,price_ref,partial_close,739.0,price he referenced as live/current
2026-07-20T16:01:04Z,1784563264443,BTCUSDT,63244.7,entry_price,partial_close,739.0,stated entry
2026-07-21T00:57:23Z,1784595443599,SOLUSDT,77.99,price_ref,breakeven,740.0,price he referenced as live/current
2026-07-21T00:57:23Z,1784595443599,SOLUSDT,77.9,entry_price,breakeven,740.0,stated entry
2026-07-21T07:53:23Z,1784620403200,BTCUSDT,66200.0,price_ref,tp_hit,743.0,price he referenced as live/current
2026-07-21T07:54:47Z,1784620487916,BTCUSDT,66250.0,entry_price,call,744.0,stated entry
2026-07-21T07:54:47Z,1784620487916,BTCUSDT,66250.0,price_ref,call,744.0,price he referenced as live/current
2026-07-21T07:56:22Z,1784620582300,BTCUSDT,66500.0,entry_price,plan,745.0,stated entry
2026-07-21T10:58:19Z,1784631499629,ZECUSDT,545.0,entry_price,call,747.0,stated entry
2026-07-22T09:02:00Z,1784710920454,ZECUSDT,543.18,entry_price,tp_hit,749.0,stated entry
2026-07-22T09:02:00Z,1784710920454,ZECUSDT,527.22,price_ref,tp_hit,749.0,price he referenced as live/current
2026-07-22T10:42:58Z,1784716978008,ENAUSDT,0.08825,entry_price,call,750.0,stated entry
2026-07-22T10:42:58Z,1784716978008,ENAUSDT,0.08825,price_ref,call,750.0,price he referenced as live/current
2026-07-23T05:04:33Z,1784783073033,BTCUSDT,66137.7,entry_price,tp_set,752.0,stated entry
2026-07-23T05:04:33Z,1784783073033,BTCUSDT,65552.1,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-07-23T05:04:33Z,1784783073033,BTCUSDT,65552.1,price_ref,tp_set,752.0,price he referenced as live/current
2026-07-23T07:18:00Z,1784791080171,BTCUSDT,66137.7,entry_price,partial_close,754.0,stated entry
2026-07-23T07:18:00Z,1784791080171,BTCUSDT,65120.0,price_ref,partial_close,754.0,price he referenced as live/current
