position_id,symbol,side,action,time_utc,time_ms,price,portion_pct,msg,note,msg_url
ETHUSDT-2026-06-18-long,ETHUSDT,long,exit,2026-06-18T15:58:18Z,1781798298732.0,1705.0,100.0,548,stop_loss,https://discord.com/channels/1042855255089623100/1501271173588193290/1517196772563489072
BTCUSDT-2026-06-18-long,BTCUSDT,long,signal,2026-06-18T18:26:47Z,1781807207454.0,62800.0,,552,CMP long posted 'if anyone wants to try'; he said he was done for the day and confirmed his own 62.8k entry the next morning (msg 555),https://discord.com/channels/1042855255089623100/1501271173588193290/1517234138451542057
BTCUSDT-2026-06-18-long,BTCUSDT,long,stop_set,2026-06-18T18:26:47Z,1781807207454.0,60500.0,,552,published stop,https://discord.com/channels/1042855255089623100/1501271173588193290/1517234138451542057
BTCUSDT-2026-06-18-long,BTCUSDT,long,target_set,2026-06-18T18:26:47Z,1781807207454.0,64000.0,,552,TP1 as published,https://discord.com/channels/1042855255089623100/1501271173588193290/1517234138451542057
LABUSDT-2026-06-18-long,LABUSDT,long,exit,2026-06-18T18:36:31Z,1781807791958.0,18.008,100.0,554,manual_close,https://discord.com/channels/1042855255089623100/1501271173588193290/1517321682618945648
BTCUSDT-2026-06-18-long,BTCUSDT,long,entry,2026-06-19T01:06:43Z,1781831203940.0,63044.0,,552,,https://discord.com/channels/1042855255089623100/1501271173588193290/1517234138451542057
REUSDT-2026-06-19-long,REUSDT,long,signal,2026-06-19T19:55:23Z,1781898923433.0,,,556,"spot buy, no entry price given at the time; he later revealed a 0.75 average",https://discord.com/channels/1042855255089623100/1501271173588193290/1517618823149125672
REUSDT-2026-06-19-long,REUSDT,long,target_set,2026-06-19T19:55:23Z,1781898923433.0,1.0,,556,TP1 as published,https://discord.com/channels/1042855255089623100/1501271173588193290/1517618823149125672
REUSDT-2026-06-19-long,REUSDT,long,entry,2026-06-19T19:55:23Z,1781898923433.0,0.75,,556,,https://discord.com/channels/1042855255089623100/1501271173588193290/1517618823149125672
BTCUSDT-2026-06-18-long,BTCUSDT,long,target_move,2026-06-20T00:43:26Z,1781916206691.0,64000.0,,558,new targets 64000,https://discord.com/channels/1042855255089623100/1501271173588193290/1517691314387292240
REUSDT-2026-06-19-long,REUSDT,long,partial_close,2026-06-20T13:11:38Z,1781961098100.0,,50.0,559,+43% from his 0.75 average; no exit price given. The other half was to be held for a 2x or better,https://discord.com/channels/1042855255089623100/1501271173588193290/1517879602603884615
BTCUSDT-2026-06-18-long,BTCUSDT,long,stop_move,2026-06-20T14:54:21Z,1781967261915.0,62800.0,,561,to_entry,https://discord.com/channels/1042855255089623100/1501271173588193290/1517905455517794335
BTCUSDT-2026-06-17-long-2,BTCUSDT,long,exit,2026-06-20T15:38:04Z,1781969884590.0,63923.2,100.0,562,manual_close,https://discord.com/channels/1042855255089623100/1501271173588193290/1517916455813779637
BTCUSDT-2026-06-18-long,BTCUSDT,long,target_move,2026-06-20T15:38:55Z,1781969935790.0,65000.0,,563,new targets 65000|66000,https://discord.com/channels/1042855255089623100/1501271173588193290/1517916670562275388
BTCUSDT-2026-06-18-long,BTCUSDT,long,partial_close,2026-06-20T15:38:55Z,1781969935790.0,64150.0,50.0,563,fill price reported later in msg 564 - '(Already TPed 50% at 64150 from the 62.8k position)'; the 200x card showed +335.51%,https://discord.com/channels/1042855255089623100/1501271173588193290/1517916670562275388
BTCUSDT-2026-06-18-long,BTCUSDT,long,dca_fill,2026-06-20T19:22:58Z,1781983378544.0,63800.0,,564,"added 25% back at 63.8k after banking half, taking the average to 63k (card shows 63,044.0)",https://discord.com/channels/1042855255089623100/1501271173588193290/1517973053559275695
BTCUSDT-2026-06-18-long,BTCUSDT,long,target_move,2026-06-22T02:30:05Z,1782095405239.0,65000.0,,566,new targets 65000,https://discord.com/channels/1042855255089623100/1501271173588193290/1518442927573962883
BTCUSDT-2026-06-18-long,BTCUSDT,long,exit,2026-06-22T12:57:09Z,1782133029545.0,64987.9,100.0,569,take_profit,https://discord.com/channels/1042855255089623100/1501271173588193290/1518605783351165130
BTCUSDT-2026-06-23-long,BTCUSDT,long,signal,2026-06-22T22:30:10Z,1782167410633.0,63940.0,,570,70% of size at CMP with 30% held back to add in the 61.5-62k zone to improve the entry,https://discord.com/channels/1042855255089623100/1501271173588193290/1518652206641844423
BTCUSDT-2026-06-23-long,BTCUSDT,long,stop_set,2026-06-22T22:30:10Z,1782167410633.0,61000.0,,570,published stop,https://discord.com/channels/1042855255089623100/1501271173588193290/1518652206641844423
BTCUSDT-2026-06-23-long,BTCUSDT,long,entry,2026-06-22T22:30:10Z,1782167410633.0,63300.0,,570,,https://discord.com/channels/1042855255089623100/1501271173588193290/1518652206641844423
BTCUSDT-2026-06-23-long,BTCUSDT,long,dca_fill,2026-06-23T14:39:50Z,1782225590305.0,62700.0,,573,"green-lit an add at 62.7k market price; msg 578 confirms he added, taking his average to 63.3k",https://discord.com/channels/1042855255089623100/1501271173588193290/1518988963317022900
BTCUSDT-2026-06-23-long,BTCUSDT,long,stop_move,2026-06-24T13:41:56Z,1782308516419.0,,,574,condition_change,https://discord.com/channels/1042855255089623100/1501271173588193290/1519336780648808478
SPCXUSDT-2026-06-24-short,SPCXUSDT,short,signal,2026-06-24T13:42:34Z,1782308554200.0,155.0,,575,conditional - only if SPCX gave him 155 before dropping into the 140s,https://discord.com/channels/1042855255089623100/1501271173588193290/1519336939113808096
SPCXUSDT-2026-06-24-short,SPCXUSDT,short,target_set,2026-06-24T13:42:34Z,1782308554200.0,135.0,,575,TP1 as published,https://discord.com/channels/1042855255089623100/1501271173588193290/1519336939113808096
SPCXUSDT-2026-06-24-short,SPCXUSDT,short,target_set,2026-06-24T13:42:34Z,1782308554200.0,140.0,,575,TP2 as published,https://discord.com/channels/1042855255089623100/1501271173588193290/1519336939113808096
JUPUSDT-2026-06-24-long,JUPUSDT,long,signal,2026-06-24T14:16:09Z,1782310569841.0,0.214,,576,0.214 CMP,https://discord.com/channels/1042855255089623100/1501271173588193290/1519345393325048010
JUPUSDT-2026-06-24-long,JUPUSDT,long,stop_set,2026-06-24T14:16:09Z,1782310569841.0,0.1969,,576,published stop,https://discord.com/channels/1042855255089623100/1501271173588193290/1519345393325048010
JUPUSDT-2026-06-24-long,JUPUSDT,long,target_set,2026-06-24T14:16:09Z,1782310569841.0,0.24,,576,TP1 as published,https://discord.com/channels/1042855255089623100/1501271173588193290/1519345393325048010
JUPUSDT-2026-06-24-long,JUPUSDT,long,entry,2026-06-24T14:16:09Z,1782310569841.0,0.214,,576,,https://discord.com/channels/1042855255089623100/1501271173588193290/1519345393325048010
BTCUSDT-2026-06-23-long,BTCUSDT,long,exit,2026-06-24T15:56:06Z,1782316566334.0,,100.0,580,stop_loss,https://discord.com/channels/1042855255089623100/1501271173588193290/1519370544439361608
BTCUSDT-2026-06-24-long,BTCUSDT,long,signal,2026-06-24T17:34:12Z,1782322452799.0,59400.0,,582,"he announced his own fill at 59.5k first (msg 582), then posted the formal call seven minutes later at 59.4k CMP with 30-40% saved to add lower or on a bounce",https://discord.com/channels/1042855255089623100/1501271173588193290/1519395234063192325
BTCUSDT-2026-06-24-long,BTCUSDT,long,stop_set,2026-06-24T17:34:12Z,1782322452799.0,57500.0,,582,published stop,https://discord.com/channels/1042855255089623100/1501271173588193290/1519395234063192325
BTCUSDT-2026-06-24-long,BTCUSDT,long,target_set,2026-06-24T17:34:12Z,1782322452799.0,61000.0,,582,TP1 as published,https://discord.com/channels/1042855255089623100/1501271173588193290/1519395234063192325
BTCUSDT-2026-06-24-long,BTCUSDT,long,target_set,2026-06-24T17:34:12Z,1782322452799.0,63000.0,,582,TP2 as published,https://discord.com/channels/1042855255089623100/1501271173588193290/1519395234063192325
BTCUSDT-2026-06-24-long,BTCUSDT,long,entry,2026-06-24T17:34:12Z,1782322452799.0,59214.3,,582,,https://discord.com/channels/1042855255089623100/1501271173588193290/1519395234063192325
JUPUSDT-2026-06-24-long,JUPUSDT,long,exit,2026-06-24T17:52:04Z,1782323524387.0,,100.0,586,stop_loss,https://discord.com/channels/1042855255089623100/1501271173588193290/1519399728628891799
BTCUSDT-2026-06-24-long,BTCUSDT,long,target_move,2026-06-24T20:54:35Z,1782334475770.0,62000.0,,589,new targets 62000,https://discord.com/channels/1042855255089623100/1501271173588193290/1519445662058680482
BTCUSDT-2026-06-24-long,BTCUSDT,long,exit,2026-06-24T23:59:21Z,1782345561166.0,61117.2,100.0,592,take_profit,https://discord.com/channels/1042855255089623100/1501271173588193290/1519493527569043536
TOSHIUSDT-2026-06-25-long,TOSHIUSDT,long,signal,2026-06-25T12:12:55Z,1782389575493.0,0.00011,,593,,https://discord.com/channels/1042855255089623100/1501271173588193290/1519676767046996118
TOSHIUSDT-2026-06-25-long,TOSHIUSDT,long,stop_set,2026-06-25T12:12:55Z,1782389575493.0,9e-05,,593,published stop,https://discord.com/channels/1042855255089623100/1501271173588193290/1519676767046996118
TOSHIUSDT-2026-06-25-long,TOSHIUSDT,long,target_set,2026-06-25T12:12:55Z,1782389575493.0,0.000126,,593,TP1 as published,https://discord.com/channels/1042855255089623100/1501271173588193290/1519676767046996118
TOSHIUSDT-2026-06-25-long,TOSHIUSDT,long,target_set,2026-06-25T12:12:55Z,1782389575493.0,0.000142,,593,TP2 as published,https://discord.com/channels/1042855255089623100/1501271173588193290/1519676767046996118
TOSHIUSDT-2026-06-25-long,TOSHIUSDT,long,entry,2026-06-25T12:12:55Z,1782389575493.0,0.0001101,,593,,https://discord.com/channels/1042855255089623100/1501271173588193290/1519676767046996118
BTCUSDT-2026-06-25-long,BTCUSDT,long,signal,2026-06-25T12:35:07Z,1782390907989.0,61300.0,,594,50% at CMP with 50% saved for a DCA he would announce - 'For a safer entry just enter when I DCA'; he had already taken it personally at 61.2k in small size four minutes earlier,https://discord.com/channels/1042855255089623100/1501271173588193290/1519682355940294666
BTCUSDT-2026-06-25-long,BTCUSDT,long,stop_set,2026-06-25T12:35:07Z,1782390907989.0,58600.0,,594,published stop,https://discord.com/channels/1042855255089623100/1501271173588193290/1519682355940294666
BTCUSDT-2026-06-25-long,BTCUSDT,long,entry,2026-06-25T12:35:07Z,1782390907989.0,61253.1,,594,,https://discord.com/channels/1042855255089623100/1501271173588193290/1519682355940294666
BTCUSDT-2026-06-25-long,BTCUSDT,long,exit,2026-06-25T13:02:26Z,1782392546368.0,61270.6,100.0,597,breakeven,https://discord.com/channels/1042855255089623100/1501271173588193290/1519689227799888014
BTCUSDT-2026-06-25-long-2,BTCUSDT,long,signal,2026-06-25T13:58:03Z,1782395883536.0,58200.0,,598,58.2k CMP for half the size with 50% reserved for a DCA (no level given); he clarified his own fill was 58.5k while CMP was 58.2k,https://discord.com/channels/1042855255089623100/1501271173588193290/1519690053415338144
BTCUSDT-2026-06-25-long-2,BTCUSDT,long,stop_set,2026-06-25T13:58:03Z,1782395883536.0,56000.0,,598,published stop,https://discord.com/channels/1042855255089623100/1501271173588193290/1519690053415338144
BTCUSDT-2026-06-25-long-2,BTCUSDT,long,entry,2026-06-25T13:58:03Z,1782395883536.0,58616.4,,598,,https://discord.com/channels/1042855255089623100/1501271173588193290/1519690053415338144
BTCUSDT-2026-06-25-long-2,BTCUSDT,long,target_move,2026-06-25T14:10:34Z,1782396634020.0,60000.0,,602,new targets 60000,https://discord.com/channels/1042855255089623100/1501271173588193290/1519706372655284456
BTCUSDT-2026-06-25-long-2,BTCUSDT,long,partial_close,2026-06-25T14:10:34Z,1782396634020.0,59502.9,70.0,602,"banked 70% at about 59,502.9, +226.87% on the 150x card",https://discord.com/channels/1042855255089623100/1501271173588193290/1519706372655284456
BTCUSDT-2026-06-25-long-2,BTCUSDT,long,exit,2026-06-25T14:18:22Z,1782397102409.0,59100.0,100.0,607,manual_close,https://discord.com/channels/1042855255089623100/1501271173588193290/1519728837150249164
BTCUSDT-2026-06-26-long,BTCUSDT,long,signal,2026-06-26T05:28:49Z,1782451729375.0,59800.0,,608,CMP,https://discord.com/channels/1042855255089623100/1501271173588193290/1519937459322884237
BTCUSDT-2026-06-26-long,BTCUSDT,long,stop_set,2026-06-26T05:28:49Z,1782451729375.0,58200.0,,608,published stop,https://discord.com/channels/1042855255089623100/1501271173588193290/1519937459322884237
BTCUSDT-2026-06-26-long,BTCUSDT,long,target_set,2026-06-26T05:28:49Z,1782451729375.0,61000.0,,608,TP1 as published,https://discord.com/channels/1042855255089623100/1501271173588193290/1519937459322884237
BTCUSDT-2026-06-26-long,BTCUSDT,long,entry,2026-06-26T05:28:49Z,1782451729375.0,59800.0,,608,,https://discord.com/channels/1042855255089623100/1501271173588193290/1519937459322884237
BTCUSDT-2026-06-26-long,BTCUSDT,long,exit,2026-06-26T13:53:58Z,1782482038701.0,59800.0,100.0,609,breakeven,https://discord.com/channels/1042855255089623100/1501271173588193290/1520064585850290318
SOLUSDT-2026-06-26-long,SOLUSDT,long,signal,2026-06-26T13:56:12Z,1782482172741.0,,,610,"Never published as a call - a 10x swing opened before he disclosed it, mentioned only in chat at the time",https://discord.com/channels/1042855255089623100/1501271173588193290/1520065148054671480
SOLUSDT-2026-06-26-long,SOLUSDT,long,dca_fill,2026-06-26T14:15:43Z,1782483343396.0,66.0,,612,screenshot of his own earlier message showing he bought the 66 bottom the previous day; the buy itself predates this message,https://discord.com/channels/1042855255089623100/1501271173588193290/1520070058137747557
BEATUSDT-2026-06-27-long,BEATUSDT,long,signal,2026-06-27T03:16:37Z,1782530197592.0,2.6,,615,"'bought some BEAT in spot around 2.6' - officially a spot call, not a setup",https://discord.com/channels/1042855255089623100/1501271173588193290/1520266578879316088
BEATUSDT-2026-06-27-long,BEATUSDT,long,stop_set,2026-06-27T03:16:37Z,1782530197592.0,2.0,,615,published stop,https://discord.com/channels/1042855255089623100/1501271173588193290/1520266578879316088
BEATUSDT-2026-06-27-long,BEATUSDT,long,entry,2026-06-27T03:16:37Z,1782530197592.0,2.6,,615,,https://discord.com/channels/1042855255089623100/1501271173588193290/1520266578879316088
BTCUSDT-2026-06-27-long,BTCUSDT,long,signal,2026-06-27T03:20:08Z,1782530408214.0,60000.0,,613,"60k CMP, published explicitly as an idea for members - 'Just an idea if anyone wants to swing, I'll take a scalp later on'",https://discord.com/channels/1042855255089623100/1501271173588193290/1520091131084275922
BTCUSDT-2026-06-27-long,BTCUSDT,long,stop_set,2026-06-27T03:20:08Z,1782530408214.0,56800.0,,613,published stop,https://discord.com/channels/1042855255089623100/1501271173588193290/1520091131084275922
BTCUSDT-2026-06-27-long,BTCUSDT,long,target_set,2026-06-27T03:20:08Z,1782530408214.0,65000.0,,613,TP1 as published,https://discord.com/channels/1042855255089623100/1501271173588193290/1520091131084275922
TOSHIUSDT-2026-06-25-long,TOSHIUSDT,long,stop_move,2026-06-28T14:33:19Z,1782657199693.0,0.0001126,,619,to_profit,https://discord.com/channels/1042855255089623100/1501271173588193290/1520799264299814952
TOSHIUSDT-2026-06-25-long,TOSHIUSDT,long,partial_close,2026-06-28T14:33:19Z,1782657199693.0,,20.0,619,taken 'around 1R'; no price given - the card minutes earlier showed 0.0001314,https://discord.com/channels/1042855255089623100/1501271173588193290/1520799264299814952
BTCUSDT-2026-06-29-short,BTCUSDT,short,signal,2026-06-28T23:53:53Z,1782690833472.0,59700.0,,620,"59,700 CMP or 60k, with 50% of size held back for a DCA at 62k; entering near the DCA was offered as a better R. His own fill is quoted as 60k, card 59,972.9",https://discord.com/channels/1042855255089623100/1501271173588193290/1520940334593609748
BTCUSDT-2026-06-29-short,BTCUSDT,short,stop_set,2026-06-28T23:53:53Z,1782690833472.0,64000.0,,620,published stop,https://discord.com/channels/1042855255089623100/1501271173588193290/1520940334593609748
BTCUSDT-2026-06-29-short,BTCUSDT,short,target_set,2026-06-28T23:53:53Z,1782690833472.0,56000.0,,620,TP1 as published,https://discord.com/channels/1042855255089623100/1501271173588193290/1520940334593609748
BTCUSDT-2026-06-29-short,BTCUSDT,short,target_set,2026-06-28T23:53:53Z,1782690833472.0,57000.0,,620,TP2 as published,https://discord.com/channels/1042855255089623100/1501271173588193290/1520940334593609748
BTCUSDT-2026-06-29-short,BTCUSDT,short,entry,2026-06-28T23:53:53Z,1782690833472.0,59972.9,,620,,https://discord.com/channels/1042855255089623100/1501271173588193290/1520940334593609748
BTCUSDT-2026-06-29-long,BTCUSDT,long,signal,2026-06-29T02:42:18Z,1782700938893.0,59000.0,,621,"he wanted a 59k scalp long but price ran up too fast for him to post it, so the setup was never published; his actual fill is the 59,200 on the card in msg 623",https://discord.com/channels/1042855255089623100/1501271173588193290/1520940547701997568
BTCUSDT-2026-06-29-long,BTCUSDT,long,entry,2026-06-29T03:12:13Z,1782702733177.0,59200.0,,621,,https://discord.com/channels/1042855255089623100/1501271173588193290/1520940547701997568
BTCUSDT-2026-06-29-short,BTCUSDT,short,target_move,2026-06-30T13:02:13Z,1782824533672.0,57550.0,,627,new targets 57550,https://discord.com/channels/1042855255089623100/1501271173588193290/1521501113877139617
BTCUSDT-2026-06-30-long,BTCUSDT,long,signal,2026-06-30T13:02:13Z,1782824533672.0,58300.0,,627,"58.3k CMP, run alongside the 60k swing short; nothing was saved for a DCA - msg 632 says it was one heavy entry",https://discord.com/channels/1042855255089623100/1501271173588193290/1521501113877139617
BTCUSDT-2026-06-30-long,BTCUSDT,long,stop_set,2026-06-30T13:02:13Z,1782824533672.0,56300.0,,627,published stop,https://discord.com/channels/1042855255089623100/1501271173588193290/1521501113877139617
BTCUSDT-2026-06-30-long,BTCUSDT,long,entry,2026-06-30T13:02:13Z,1782824533672.0,58486.2,,627,,https://discord.com/channels/1042855255089623100/1501271173588193290/1521501113877139617
BTCUSDT-2026-06-29-short,BTCUSDT,short,target_move,2026-06-30T13:02:27Z,1782824547256.0,57550.0,,628,new targets 57550,https://discord.com/channels/1042855255089623100/1501271173588193290/1521501170852434084
BTCUSDT-2026-06-30-long,BTCUSDT,long,target_move,2026-06-30T13:44:44Z,1782827084095.0,59180.0,,629,new targets 59180,https://discord.com/channels/1042855255089623100/1501271173588193290/1521511811126657194
HYPEUSDT-2026-06-30-long,HYPEUSDT,long,signal,2026-06-30T13:46:29Z,1782827189530.0,64.8,,630,CMP,https://discord.com/channels/1042855255089623100/1501271173588193290/1521512253352841236
HYPEUSDT-2026-06-30-long,HYPEUSDT,long,stop_set,2026-06-30T13:46:29Z,1782827189530.0,62.7,,630,published stop,https://discord.com/channels/1042855255089623100/1501271173588193290/1521512253352841236
HYPEUSDT-2026-06-30-long,HYPEUSDT,long,target_set,2026-06-30T13:46:29Z,1782827189530.0,68.0,,630,TP1 as published,https://discord.com/channels/1042855255089623100/1501271173588193290/1521512253352841236
HYPEUSDT-2026-06-30-long,HYPEUSDT,long,entry,2026-06-30T13:46:29Z,1782827189530.0,64.8,,630,,https://discord.com/channels/1042855255089623100/1501271173588193290/1521512253352841236
BTCUSDT-2026-06-30-long,BTCUSDT,long,stop_move,2026-06-30T14:22:10Z,1782829330323.0,57000.0,,631,tightened,https://discord.com/channels/1042855255089623100/1501271173588193290/1521521232489611396
BTCUSDT-2026-06-30-long,BTCUSDT,long,target_move,2026-06-30T14:22:10Z,1782829330323.0,59500.0,,631,new targets 59500,https://discord.com/channels/1042855255089623100/1501271173588193290/1521521232489611396
BTCUSDT-2026-06-30-long,BTCUSDT,long,partial_close,2026-06-30T14:22:10Z,1782829330323.0,59104.4,50.0,631,"the 59,180 scalp target 'got hit instantly'; the crop shows the closed portion at an average 59,104.4",https://discord.com/channels/1042855255089623100/1501271173588193290/1521521232489611396
BTCUSDT-2026-06-30-long-2,BTCUSDT,long,signal,2026-06-30T14:58:28Z,1782831508112.0,58400.0,,634,"58.4k CMP (market), posted as 'Long again' minutes after the dump off 59.2k",https://discord.com/channels/1042855255089623100/1501271173588193290/1521530366798594078
BTCUSDT-2026-06-30-long-2,BTCUSDT,long,stop_set,2026-06-30T14:58:28Z,1782831508112.0,57000.0,,634,published stop,https://discord.com/channels/1042855255089623100/1501271173588193290/1521530366798594078
BTCUSDT-2026-06-30-long-2,BTCUSDT,long,entry,2026-06-30T14:58:28Z,1782831508112.0,58372.7,,634,,https://discord.com/channels/1042855255089623100/1501271173588193290/1521530366798594078
BTCUSDT-2026-06-30-long-2,BTCUSDT,long,exit,2026-07-01T01:48:43Z,1782870523684.0,58957.8,100.0,638,manual_close,https://discord.com/channels/1042855255089623100/1501271173588193290/1521696567462068316
BTCUSDT-2026-06-30-long,BTCUSDT,long,exit,2026-07-01T01:56:00Z,1782870960884.0,58950.3,100.0,638,manual_close,https://discord.com/channels/1042855255089623100/1501271173588193290/1521696567462068316
BTCUSDT-2026-06-29-short,BTCUSDT,short,exit,2026-07-01T01:56:25Z,1782870985048.0,59318.1,100.0,637,manual_close,https://discord.com/channels/1042855255089623100/1501271173588193290/1521695945069170769
HYPEUSDT-2026-06-30-long,HYPEUSDT,long,exit,2026-07-01T14:01:39Z,1782914499793.0,,100.0,639,stop_loss,https://discord.com/channels/1042855255089623100/1501271173588193290/1521878459138445590
JUPUSDT-2026-07-01-short,JUPUSDT,short,signal,2026-07-01T14:03:13Z,1782914593205.0,0.239,,640,0.239 CMP with 25% of size saved for a DCA whose level was never given,https://discord.com/channels/1042855255089623100/1501271173588193290/1521878850936635392
JUPUSDT-2026-07-01-short,JUPUSDT,short,stop_set,2026-07-01T14:03:13Z,1782914593205.0,0.2703,,640,published stop,https://discord.com/channels/1042855255089623100/1501271173588193290/1521878850936635392
JUPUSDT-2026-07-01-short,JUPUSDT,short,entry,2026-07-01T14:03:13Z,1782914593205.0,0.238,,640,,https://discord.com/channels/1042855255089623100/1501271173588193290/1521878850936635392
BTCUSDT-2026-07-01-long,BTCUSDT,long,signal,2026-07-01T14:17:49Z,1782915469356.0,,,641,"Never published as a setup - a personal position, no entry, stop or target given to the channel",https://discord.com/channels/1042855255089623100/1501271173588193290/1521882525780148336
BTCUSDT-2026-07-01-long,BTCUSDT,long,exit,2026-07-01T14:17:49Z,1782915469356.0,59939.6,100.0,643,manual_close,https://discord.com/channels/1042855255089623100/1501271173588193290/1521892481598226644
BEATUSDT-2026-06-27-long,BEATUSDT,long,exit,2026-07-01T14:24:05Z,1782915845802.0,,100.0,642,manual_close,https://discord.com/channels/1042855255089623100/1501271173588193290/1521884104709246986
BTCUSDT-2026-07-01-short,BTCUSDT,short,signal,2026-07-01T15:09:03Z,1782918543578.0,59800.0,,644,"59.8k CMP, posted as a scalp while his older swing short was still running",https://discord.com/channels/1042855255089623100/1501271173588193290/1521895420002046186
BTCUSDT-2026-07-01-short,BTCUSDT,short,stop_set,2026-07-01T15:09:03Z,1782918543578.0,61000.0,,644,published stop,https://discord.com/channels/1042855255089623100/1501271173588193290/1521895420002046186
BTCUSDT-2026-07-01-short,BTCUSDT,short,target_set,2026-07-01T15:09:03Z,1782918543578.0,59000.0,,644,TP1 as published,https://discord.com/channels/1042855255089623100/1501271173588193290/1521895420002046186
BTCUSDT-2026-07-01-short,BTCUSDT,short,entry,2026-07-01T15:09:03Z,1782918543578.0,60050.0,,644,,https://discord.com/channels/1042855255089623100/1501271173588193290/1521895420002046186
BTCUSDT-2026-07-01-short,BTCUSDT,short,dca_fill,2026-07-01T16:01:27Z,1782921687314.0,60250.0,25.0,647,the optional 25% add filled; he stated the blended entry as 60050,https://discord.com/channels/1042855255089623100/1501271173588193290/1521908605786525866
BTCUSDT-2026-07-01-short,BTCUSDT,short,target_move,2026-07-01T16:01:27Z,1782921687314.0,59500.0,,647,new targets 59500,https://discord.com/channels/1042855255089623100/1501271173588193290/1521908605786525866
BTCUSDT-2026-07-01-short,BTCUSDT,short,exit,2026-07-01T22:22:55Z,1782944575255.0,61000.0,100.0,650,stop_loss,https://discord.com/channels/1042855255089623100/1501271173588193290/1522004695873491156
SOLUSDT-2026-06-26-long,SOLUSDT,long,exit,2026-07-02T11:13:48Z,1782990828796.0,82.0,100.0,651,manual_close,https://discord.com/channels/1042855255089623100/1501271173588193290/1522198606180778106
ETHUSDT-2026-07-02-short,ETHUSDT,short,signal,2026-07-02T12:19:14Z,1782994754304.0,1662.0,,652,"posted as a 1660 limit or 1656 CMP, then corrected to a 1662 limit with CMP entry still fine",https://discord.com/channels/1042855255089623100/1501271173588193290/1522215070954684630
ETHUSDT-2026-07-02-short,ETHUSDT,short,stop_set,2026-07-02T12:19:14Z,1782994754304.0,1690.0,,652,published stop,https://discord.com/channels/1042855255089623100/1501271173588193290/1522215070954684630
ETHUSDT-2026-07-02-short,ETHUSDT,short,target_set,2026-07-02T12:19:14Z,1782994754304.0,1622.0,,652,TP1 as published,https://discord.com/channels/1042855255089623100/1501271173588193290/1522215070954684630
ETHUSDT-2026-07-02-short,ETHUSDT,short,entry,2026-07-02T12:19:14Z,1782994754304.0,1662.0,,652,,https://discord.com/channels/1042855255089623100/1501271173588193290/1522215070954684630
ETHUSDT-2026-07-02-short-2,ETHUSDT,short,signal,2026-07-02T15:07:26Z,1783004846029.0,1702.0,,657,"1702 was his own entry, 1697 CMP for anyone following",https://discord.com/channels/1042855255089623100/1501271173588193290/1522257398717485066
ETHUSDT-2026-07-02-short-2,ETHUSDT,short,stop_set,2026-07-02T15:07:26Z,1783004846029.0,1735.0,,657,published stop,https://discord.com/channels/1042855255089623100/1501271173588193290/1522257398717485066
ETHUSDT-2026-07-02-short-2,ETHUSDT,short,entry,2026-07-02T15:07:26Z,1783004846029.0,1702.0,,657,,https://discord.com/channels/1042855255089623100/1501271173588193290/1522257398717485066
ETHUSDT-2026-07-02-short-2,ETHUSDT,short,exit,2026-07-02T23:54:22Z,1783036462539.0,1699.37,100.0,658,breakeven,https://discord.com/channels/1042855255089623100/1501271173588193290/1522390007971713084
XRPUSDT-2026-07-03-long,XRPUSDT,long,signal,2026-07-02T23:57:25Z,1783036645023.0,1.086,,659,1.086 CMP; target to be posted once it started moving,https://discord.com/channels/1042855255089623100/1501271173588193290/1522390773365215243
XRPUSDT-2026-07-03-long,XRPUSDT,long,stop_set,2026-07-02T23:57:25Z,1783036645023.0,1.0211,,659,published stop,https://discord.com/channels/1042855255089623100/1501271173588193290/1522390773365215243
XRPUSDT-2026-07-03-long,XRPUSDT,long,target_set,2026-07-02T23:57:25Z,1783036645023.0,1.1269,,659,TP1 as published,https://discord.com/channels/1042855255089623100/1501271173588193290/1522390773365215243
XRPUSDT-2026-07-03-long,XRPUSDT,long,target_set,2026-07-02T23:57:25Z,1783036645023.0,1.16,,659,TP2 as published,https://discord.com/channels/1042855255089623100/1501271173588193290/1522390773365215243
XRPUSDT-2026-07-03-long,XRPUSDT,long,entry,2026-07-02T23:57:25Z,1783036645023.0,1.087,,659,,https://discord.com/channels/1042855255089623100/1501271173588193290/1522390773365215243
XRPUSDT-2026-07-03-long,XRPUSDT,long,target_move,2026-07-03T06:25:45Z,1783059945351.0,1.1269,,660,new targets 1.1269|1.16,https://discord.com/channels/1042855255089623100/1501271173588193290/1522488502024147024
XRPUSDT-2026-07-03-long,XRPUSDT,long,exit,2026-07-03T18:47:02Z,1783104422764.0,1.127,100.0,667,take_profit,https://discord.com/channels/1042855255089623100/1501271173588193290/1522983588046307388
ETHUSDT-2026-07-04-short,ETHUSDT,short,signal,2026-07-04T01:13:31Z,1783127611284.0,1750.0,,664,1750 CMP or 1760 higher up,https://discord.com/channels/1042855255089623100/1501271173588193290/1522772313517588621
ETHUSDT-2026-07-04-short,ETHUSDT,short,stop_set,2026-07-04T01:13:31Z,1783127611284.0,1800.0,,664,published stop,https://discord.com/channels/1042855255089623100/1501271173588193290/1522772313517588621
ETHUSDT-2026-07-04-short,ETHUSDT,short,target_set,2026-07-04T01:13:31Z,1783127611284.0,1700.0,,664,TP1 as published,https://discord.com/channels/1042855255089623100/1501271173588193290/1522772313517588621
